Country Name,Country Code,Series Name,Series Code,2022 [YR2022]
Kuwait,KWT,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.00174305496091962
Kyrgyz Republic,KGZ,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.471610426902771
Kyrgyz Republic,KGZ,Voice and Accountability: Estimate,VA.EST,-0.730020940303802
Kyrgyz Republic,KGZ,Rule of Law: Estimate,RL.EST,-1.14770913124084
Kyrgyz Republic,KGZ,Regulatory Quality: Estimate,RQ.EST,-0.63258820772171
Kyrgyz Republic,KGZ,Government Effectiveness: Estimate,GE.EST,-0.890511035919189
Kyrgyz Republic,KGZ,Control of Corruption: Estimate,CC.EST,-1.23040282726288
Kyrgyz Republic,KGZ,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.119961437400047
Kyrgyz Republic,KGZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.0487804878049
Kyrgyz Republic,KGZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.7
Kyrgyz Republic,KGZ,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,15.1
Kyrgyz Republic,KGZ,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.184422140090205
Lao PDR,LAO,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.789451360702515
Lao PDR,LAO,Voice and Accountability: Estimate,VA.EST,-1.65810883045197
Lao PDR,LAO,Rule of Law: Estimate,RL.EST,-0.804427981376648
Lao PDR,LAO,Regulatory Quality: Estimate,RQ.EST,-0.987142562866211
Lao PDR,LAO,Government Effectiveness: Estimate,GE.EST,-0.597129583358765
Lao PDR,LAO,Control of Corruption: Estimate,CC.EST,-0.96577924489975
Lao PDR,LAO,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.306543386031289
Lao PDR,LAO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.715
Lao PDR,LAO,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Lao PDR,LAO,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,36.4
Lao PDR,LAO,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.16192603076039
Latvia,LVA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.48640912771225
Latvia,LVA,Voice and Accountability: Estimate,VA.EST,0.937443792819977
Latvia,LVA,Rule of Law: Estimate,RL.EST,0.921031415462494
Latvia,LVA,Regulatory Quality: Estimate,RQ.EST,1.17088675498962
Latvia,LVA,Government Effectiveness: Estimate,GE.EST,0.69153767824173
Latvia,LVA,Control of Corruption: Estimate,CC.EST,0.693807184696198
Latvia,LVA,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.035219568894856
Latvia,LVA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.2780487804878
Latvia,LVA,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Latvia,LVA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2.7
Latvia,LVA,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.722045479819707
Lebanon,LBN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.4225754737854
Lebanon,LBN,Voice and Accountability: Estimate,VA.EST,-0.63062995672226
Lebanon,LBN,Rule of Law: Estimate,RL.EST,-1.10306346416473
Lebanon,LBN,Regulatory Quality: Estimate,RQ.EST,-1.13251137733459
Lebanon,LBN,Government Effectiveness: Estimate,GE.EST,-1.45929002761841
Lebanon,LBN,Control of Corruption: Estimate,CC.EST,-1.12730157375336
Lebanon,LBN,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.0309692501881462
Lebanon,LBN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.003
Lebanon,LBN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Lebanon,LBN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,15.1
Lebanon,LBN,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.0237592934724046
Lesotho,LSO,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.292736917734146
Lesotho,LSO,Voice and Accountability: Estimate,VA.EST,0.0501875132322311
Lesotho,LSO,Rule of Law: Estimate,RL.EST,-0.473294049501419
Lesotho,LSO,Regulatory Quality: Estimate,RQ.EST,-0.615311503410339
Lesotho,LSO,Government Effectiveness: Estimate,GE.EST,-0.887993335723877
Lesotho,LSO,Control of Corruption: Estimate,CC.EST,-0.368640840053558
Lesotho,LSO,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,1.29437578112526
Lesotho,LSO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,56.812
Lesotho,LSO,Access to electricity (% of population),EG.ELC.ACCS.ZS,50
Lesotho,LSO,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,57.6
Lesotho,LSO,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.118716947128528
Liberia,LBR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.267271250486374
Liberia,LBR,Voice and Accountability: Estimate,VA.EST,-0.00215343944728374
Liberia,LBR,Rule of Law: Estimate,RL.EST,-0.91592663526535
Liberia,LBR,Regulatory Quality: Estimate,RQ.EST,-0.980886161327362
Liberia,LBR,Government Effectiveness: Estimate,GE.EST,-1.43107986450195
Liberia,LBR,Control of Corruption: Estimate,CC.EST,-0.925476372241974
Liberia,LBR,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,2.53339359255595
Liberia,LBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.934
Liberia,LBR,Access to electricity (% of population),EG.ELC.ACCS.ZS,31.8
Liberia,LBR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,53.9
Liberia,LBR,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.0930527903368027
Libya,LBY,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-2.19370174407959
Libya,LBY,Voice and Accountability: Estimate,VA.EST,-1.38129329681396
Libya,LBY,Rule of Law: Estimate,RL.EST,-1.80142295360565
Libya,LBY,Regulatory Quality: Estimate,RQ.EST,-2.08934807777405
Libya,LBY,Government Effectiveness: Estimate,GE.EST,-1.75577163696289
Libya,LBY,Control of Corruption: Estimate,CC.EST,-1.52629828453064
Libya,LBY,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.124599894196972
Libya,LBY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.462
Libya,LBY,Access to electricity (% of population),EG.ELC.ACCS.ZS,70
Libya,LBY,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,8.4
Libya,LBY,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.238101665258129
Lithuania,LTU,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.653032541275024
Lithuania,LTU,Voice and Accountability: Estimate,VA.EST,1.06778585910797
Lithuania,LTU,Rule of Law: Estimate,RL.EST,1.06033229827881
Lithuania,LTU,Regulatory Quality: Estimate,RQ.EST,1.29888129234314
Lithuania,LTU,Government Effectiveness: Estimate,GE.EST,0.993961572647095
Lithuania,LTU,Control of Corruption: Estimate,CC.EST,0.746974110603333
Lithuania,LTU,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.0101967450148522
Lithuania,LTU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.6439024390244
Lithuania,LTU,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Lithuania,LTU,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2.9
Lithuania,LTU,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.809566473692444
Luxembourg,LUX,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.06439006328583
Luxembourg,LUX,Voice and Accountability: Estimate,VA.EST,1.54147458076477
Luxembourg,LUX,Rule of Law: Estimate,RL.EST,1.76851046085358
Luxembourg,LUX,Regulatory Quality: Estimate,RQ.EST,1.83396697044373
Luxembourg,LUX,Government Effectiveness: Estimate,GE.EST,1.77222788333893
Luxembourg,LUX,Control of Corruption: Estimate,CC.EST,1.88359045982361
Luxembourg,LUX,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.00786504404397431
Luxembourg,LUX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.9463414634147
Luxembourg,LUX,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Luxembourg,LUX,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2
Luxembourg,LUX,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.0949191781388234
Madagascar,MDG,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.480796605348587
Madagascar,MDG,Voice and Accountability: Estimate,VA.EST,-0.293677031993866
Madagascar,MDG,Rule of Law: Estimate,RL.EST,-0.950021684169769
Madagascar,MDG,Regulatory Quality: Estimate,RQ.EST,-0.815499842166901
Madagascar,MDG,Government Effectiveness: Estimate,GE.EST,-0.972033023834229
Madagascar,MDG,Control of Corruption: Estimate,CC.EST,-0.969914019107819
Madagascar,MDG,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,1.80613607977962
Madagascar,MDG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.068
Madagascar,MDG,Access to electricity (% of population),EG.ELC.ACCS.ZS,36.1
Madagascar,MDG,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,44.7
Madagascar,MDG,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.0985634022719718
Malawi,MWI,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.157983273267746
Malawi,MWI,Voice and Accountability: Estimate,VA.EST,0.062155295163393
Malawi,MWI,Rule of Law: Estimate,RL.EST,-0.221973344683647
Malawi,MWI,Regulatory Quality: Estimate,RQ.EST,-0.739736258983612
Malawi,MWI,Government Effectiveness: Estimate,GE.EST,-0.853226065635681
Malawi,MWI,Control of Corruption: Estimate,CC.EST,-0.608851909637451
Malawi,MWI,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.956501800593568
Malawi,MWI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.037
Malawi,MWI,Access to electricity (% of population),EG.ELC.ACCS.ZS,14
Malawi,MWI,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,30.5
Malawi,MWI,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.19446997403048
Malaysia,MYS,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.163117811083794
Malaysia,MYS,Voice and Accountability: Estimate,VA.EST,0.000423186487751082
Malaysia,MYS,Rule of Law: Estimate,RL.EST,0.561419248580933
Malaysia,MYS,Regulatory Quality: Estimate,RQ.EST,0.644006609916687
Malaysia,MYS,Government Effectiveness: Estimate,GE.EST,0.992667615413666
Malaysia,MYS,Control of Corruption: Estimate,CC.EST,0.248940765857697
Malaysia,MYS,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.0560887874108037
Malaysia,MYS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.444
Malaysia,MYS,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Malaysia,MYS,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,6.7
Malaysia,MYS,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.023787239454992
Maldives,MDV,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.645002782344818
Maldives,MDV,Voice and Accountability: Estimate,VA.EST,-0.205017864704132
Maldives,MDV,Rule of Law: Estimate,RL.EST,0.0442502610385418
Maldives,MDV,Regulatory Quality: Estimate,RQ.EST,-0.657294631004333
Maldives,MDV,Government Effectiveness: Estimate,GE.EST,-0.107565149664879
Maldives,MDV,Control of Corruption: Estimate,CC.EST,-0.332713663578033
Maldives,MDV,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.0576523429817087
Maldives,MDV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.76
Maldives,MDV,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Maldives,MDV,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,5.3
Maldives,MDV,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.0074412428020286
Mali,MLI,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-2.56074357032776
Mali,MLI,Voice and Accountability: Estimate,VA.EST,-0.920922577381134
Mali,MLI,Rule of Law: Estimate,RL.EST,-0.982342958450317
Mali,MLI,Regulatory Quality: Estimate,RQ.EST,-0.634121775627136
Mali,MLI,Government Effectiveness: Estimate,GE.EST,-1.1489531993866
Mali,MLI,Control of Corruption: Estimate,CC.EST,-0.844119906425476
Mali,MLI,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,2.15000436349746
Mali,MLI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.035
Mali,MLI,Access to electricity (% of population),EG.ELC.ACCS.ZS,53
Mali,MLI,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,59
Mali,MLI,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.36151042966908
Malta,MLT,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.911014318466187
Malta,MLT,Voice and Accountability: Estimate,VA.EST,1.08086717128754
Malta,MLT,Rule of Law: Estimate,RL.EST,0.785654842853546
Malta,MLT,Regulatory Quality: Estimate,RQ.EST,0.674093782901764
Malta,MLT,Government Effectiveness: Estimate,GE.EST,0.804084479808807
Malta,MLT,Control of Corruption: Estimate,CC.EST,0.238765001296997
Malta,MLT,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.0107922205524258
Malta,MLT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.4487804878049
Malta,MLT,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Malta,MLT,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,5
Malta,MLT,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.0146861402375766
Marshall Islands,MHL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.0159205198288
Marshall Islands,MHL,Voice and Accountability: Estimate,VA.EST,1.10572350025177
Marshall Islands,MHL,Rule of Law: Estimate,RL.EST,0.729849815368652
Marshall Islands,MHL,Regulatory Quality: Estimate,RQ.EST,-0.394462466239929
Marshall Islands,MHL,Government Effectiveness: Estimate,GE.EST,0.226975664496422
Marshall Islands,MHL,Control of Corruption: Estimate,CC.EST,0.385714828968048
Marshall Islands,MHL,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.476494740273405
Marshall Islands,MHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.725
Marshall Islands,MHL,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Marshall Islands,MHL,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,24.3
Marshall Islands,MHL,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.0124759837313172
Mauritania,MRT,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.516949355602264
Mauritania,MRT,Voice and Accountability: Estimate,VA.EST,-0.730507910251617
Mauritania,MRT,Rule of Law: Estimate,RL.EST,-0.646437048912048
Mauritania,MRT,Regulatory Quality: Estimate,RQ.EST,-1.06221723556519
Mauritania,MRT,Government Effectiveness: Estimate,GE.EST,-0.725075662136078
Mauritania,MRT,Control of Corruption: Estimate,CC.EST,-0.790683805942535
Mauritania,MRT,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,1.77921381537593
Mauritania,MRT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.281
Mauritania,MRT,Access to electricity (% of population),EG.ELC.ACCS.ZS,49
Mauritania,MRT,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,32
Mauritania,MRT,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.0922956323450659
Mauritius,MUS,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.830023586750031
Mauritius,MUS,Voice and Accountability: Estimate,VA.EST,0.613581001758575
Mauritius,MUS,Rule of Law: Estimate,RL.EST,0.796292245388031
Mauritius,MUS,Regulatory Quality: Estimate,RQ.EST,1.16610610485077
Mauritius,MUS,Government Effectiveness: Estimate,GE.EST,0.766172587871552
Mauritius,MUS,Control of Corruption: Estimate,CC.EST,0.420371741056442
Mauritius,MUS,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.0690851725020017
Mauritius,MUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.5146341463415
Mauritius,MUS,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Mauritius,MUS,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,13.8
Mauritius,MUS,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.0594048583669367
Mexico,MEX,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.689268112182617
Mexico,MEX,Voice and Accountability: Estimate,VA.EST,-0.119756743311882
Mexico,MEX,Rule of Law: Estimate,RL.EST,-0.869425058364868
Mexico,MEX,Regulatory Quality: Estimate,RQ.EST,-0.148309499025345
Mexico,MEX,Government Effectiveness: Estimate,GE.EST,-0.281723529100418
Mexico,MEX,Control of Corruption: Estimate,CC.EST,-1.01208603382111
Mexico,MEX,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.083054081416166
Mexico,MEX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.973
Mexico,MEX,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Mexico,MEX,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,11.1
Mexico,MEX,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.159916521578433
"Micronesia, Fed. Sts.",FSM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.20921885967255
"Micronesia, Fed. Sts.",FSM,Voice and Accountability: Estimate,VA.EST,1.1250307559967
"Micronesia, Fed. Sts.",FSM,Rule of Law: Estimate,RL.EST,0.689653992652893
"Micronesia, Fed. Sts.",FSM,Regulatory Quality: Estimate,RQ.EST,-0.561271905899048
"Micronesia, Fed. Sts.",FSM,Government Effectiveness: Estimate,GE.EST,0.379875272512436
"Micronesia, Fed. Sts.",FSM,Control of Corruption: Estimate,CC.EST,0.483295738697052
"Micronesia, Fed. Sts.",FSM,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.397633757776893
"Micronesia, Fed. Sts.",FSM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.961
"Micronesia, Fed. Sts.",FSM,Access to electricity (% of population),EG.ELC.ACCS.ZS,85.3
"Micronesia, Fed. Sts.",FSM,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,21.5
"Micronesia, Fed. Sts.",FSM,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.0178389853185151
Moldova,MDA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.659070193767548
Moldova,MDA,Voice and Accountability: Estimate,VA.EST,0.0965940952301025
Moldova,MDA,Rule of Law: Estimate,RL.EST,-0.286401212215424
Moldova,MDA,Regulatory Quality: Estimate,RQ.EST,0.101790711283684
Moldova,MDA,Government Effectiveness: Estimate,GE.EST,-0.307596892118454
Moldova,MDA,Control of Corruption: Estimate,CC.EST,-0.342236280441284
Moldova,MDA,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.0261514407624807
Moldova,MDA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.546
Moldova,MDA,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Moldova,MDA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,13.6
Moldova,MDA,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.737942003927781
Mongolia,MNG,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.529954373836517
Mongolia,MNG,Voice and Accountability: Estimate,VA.EST,0.264592379331589
Mongolia,MNG,Rule of Law: Estimate,RL.EST,-0.187781766057014
Mongolia,MNG,Regulatory Quality: Estimate,RQ.EST,-0.27089050412178
Mongolia,MNG,Government Effectiveness: Estimate,GE.EST,-0.424924910068512
Mongolia,MNG,Control of Corruption: Estimate,CC.EST,-0.561183452606201
Mongolia,MNG,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.104436188835878
Mongolia,MNG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.9007317073171
Mongolia,MNG,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Mongolia,MNG,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,11.6
Mongolia,MNG,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.330542602427435
Montenegro,MNE,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.140881478786469
Montenegro,MNE,Voice and Accountability: Estimate,VA.EST,0.275241851806641
Montenegro,MNE,Rule of Law: Estimate,RL.EST,-0.126116916537285
Montenegro,MNE,Regulatory Quality: Estimate,RQ.EST,0.543230414390564
Montenegro,MNE,Government Effectiveness: Estimate,GE.EST,-0.0274766758084297
Montenegro,MNE,Control of Corruption: Estimate,CC.EST,-0.118748672306538
Montenegro,MNE,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.0200136616410079
Montenegro,MNE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.1878048780488
Montenegro,MNE,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Montenegro,MNE,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2.2
Montenegro,MNE,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.0144325367107607
Morocco,MAR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.362119138240814
Morocco,MAR,Voice and Accountability: Estimate,VA.EST,-0.545548260211945
Morocco,MAR,Rule of Law: Estimate,RL.EST,-0.206644892692566
Morocco,MAR,Regulatory Quality: Estimate,RQ.EST,-0.0868896543979645
Morocco,MAR,Government Effectiveness: Estimate,GE.EST,-0.0818562060594559
Morocco,MAR,Control of Corruption: Estimate,CC.EST,-0.387477546930313
Morocco,MAR,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.148690041948707
Morocco,MAR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.161
Morocco,MAR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Morocco,MAR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,16
Morocco,MAR,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.173494701072601
Mozambique,MOZ,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.26560831069946
Mozambique,MOZ,Voice and Accountability: Estimate,VA.EST,-0.586264908313751
Mozambique,MOZ,Rule of Law: Estimate,RL.EST,-1.02469038963318
Mozambique,MOZ,Regulatory Quality: Estimate,RQ.EST,-0.726218461990356
Mozambique,MOZ,Government Effectiveness: Estimate,GE.EST,-0.73704868555069
Mozambique,MOZ,Control of Corruption: Estimate,CC.EST,-0.835754334926605
Mozambique,MOZ,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.526785454773589
Mozambique,MOZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.011
Mozambique,MOZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,33.2
Mozambique,MOZ,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,46.5
Mozambique,MOZ,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.173014375259177
Myanmar,MMR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-2.19571399688721
Myanmar,MMR,Voice and Accountability: Estimate,VA.EST,-1.81123757362366
Myanmar,MMR,Rule of Law: Estimate,RL.EST,-1.52809286117554
Myanmar,MMR,Regulatory Quality: Estimate,RQ.EST,-1.23508405685425
Myanmar,MMR,Government Effectiveness: Estimate,GE.EST,-1.68502449989319
Myanmar,MMR,Control of Corruption: Estimate,CC.EST,-1.15152585506439
Myanmar,MMR,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.375453189552337
Myanmar,MMR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.506
Myanmar,MMR,Access to electricity (% of population),EG.ELC.ACCS.ZS,73.6
Myanmar,MMR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,35.2
Myanmar,MMR,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.204439301775979
Namibia,NAM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.559885740280151
Namibia,NAM,Voice and Accountability: Estimate,VA.EST,0.567221879959106
Namibia,NAM,Rule of Law: Estimate,RL.EST,0.414922207593918
Namibia,NAM,Regulatory Quality: Estimate,RQ.EST,-0.0150013873353601
Namibia,NAM,Government Effectiveness: Estimate,GE.EST,0.0692832469940186
Namibia,NAM,Control of Corruption: Estimate,CC.EST,0.215130418539047
Namibia,NAM,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.410186059890257
Namibia,NAM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.19
Namibia,NAM,Access to electricity (% of population),EG.ELC.ACCS.ZS,56.2
Namibia,NAM,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,39.7
Namibia,NAM,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.276848987874706
Nepal,NPL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.239196881651878
Nepal,NPL,Voice and Accountability: Estimate,VA.EST,-0.0446578562259674
Nepal,NPL,Rule of Law: Estimate,RL.EST,-0.448203712701797
Nepal,NPL,Regulatory Quality: Estimate,RQ.EST,-0.650234937667847
Nepal,NPL,Government Effectiveness: Estimate,GE.EST,-0.918098270893097
Nepal,NPL,Control of Corruption: Estimate,CC.EST,-0.532767117023468
Nepal,NPL,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.300314327506847
Nepal,NPL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.087
Nepal,NPL,Access to electricity (% of population),EG.ELC.ACCS.ZS,91.3
Nepal,NPL,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,24.2
Nepal,NPL,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.0607024578067776
Netherlands,NLD,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.726799547672272
Netherlands,NLD,Voice and Accountability: Estimate,VA.EST,1.54713273048401
Netherlands,NLD,Rule of Law: Estimate,RL.EST,1.65676593780518
Netherlands,NLD,Regulatory Quality: Estimate,RQ.EST,1.71227204799652
Netherlands,NLD,Government Effectiveness: Estimate,GE.EST,1.57889866828918
Netherlands,NLD,Control of Corruption: Estimate,CC.EST,1.91720008850098
Netherlands,NLD,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.00586616364294763
Netherlands,NLD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.6146341463415
Netherlands,NLD,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Netherlands,NLD,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,3.5
Netherlands,NLD,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.0567200170024465
New Zealand,NZL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.32116913795471
New Zealand,NZL,Voice and Accountability: Estimate,VA.EST,1.65168607234955
New Zealand,NZL,Rule of Law: Estimate,RL.EST,1.73037374019623
New Zealand,NZL,Regulatory Quality: Estimate,RQ.EST,1.86519300937653
New Zealand,NZL,Government Effectiveness: Estimate,GE.EST,1.34026157855988
